salary,city,post_time,max_salary,url,company,title,min_salary
10000-14999/月,杭州-西湖区,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,5.html",杭州麦苗网络技术有限公司,Python开发,10000
10000-20000/月,北京-海淀区,12-30,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,5.html",北京江民新科技术有限公司,Python web应用开发程序员,10000
,上海,12-30,,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,5.html",万得信息技术股份有限公司（Wind资...,服务端研发工程师-Python（万得子公司）,
15000-19999/月,上海-浦东新区,12-31,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海宏鹿信息技术服务有限公司,DBA数据库工程师,15000
10000-14999/月,上海-浦东新区,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海艾摩信息技术有限公司,开发工程师（可招应届生）,10000
10000-20000/月,上海-浦东新区,12-31,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海赋民农业科技有限公司,嵌入式高级软件工程师,10000
8000-12000/月,杭州,12-31,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",北京在信汇通科技有限公司,运维工程师,8000
15000-19999/月,上海,12-31,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海盛付通电子支付服务有限公司,数据库开发工程师,15000
4000-6000/月,北京,12-31,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",北京亚康环宇科技有限公司,系统工程师,4000
8000-9999/月,上海,12-31,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",上海科技网络通信有限公司,云计算运维工程师,8000
10000-14999/月,北京,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",北京旋极集团,数据挖掘工程师,10000
20000-24999/月,上海-浦东新区,12-31,24999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",上海百林通信网络科技服务股份有限...,大数据开发-Hadoop、Spark、NoSQL,20000
10000-14999/月,北京,12-04,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",北京士昌信息技术有限公司,Python开发工程师,10000
8000-9999/月,上海-普陀区,12-03,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",上海云纵信息技术有限公司,Python高级工程师,8000
6000-12000/月,西安,12-03,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",北京保代宝科技有限公司西安分公司,Python开发工程师,6000
5000-8000/月,北京-海淀区,12-03,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",巴迪艾斯（北京）数据科技有限公司,Python,5000
5000-19999/月,广州-越秀区,12-02,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",广州尝先科技有限公司,Python,5000
6000-12000/月,上海,12-31,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",WeX微汇金融,产品经理（策略算法方向）,6000
20000-24999/月,上海-虹口区,12-31,24999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",西十区,大数据开发工程师,20000
6000-7999/月,上海-松江区,12-31,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",中仿智能科技（上海）股份有限公司,应用软件工程师,6000
10000-14999/月,武汉-洪山区,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",武汉汉王大数据技术有限公司,高级java开发工程师,10000
6000-7999/月,武汉-洪山区,12-31,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",武汉漫维智能互动科技有限公司,GO语言开发工程师,6000
8000-9999/月,上海-浦东新区,12-30,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",上海仪轩电子技术有限公司,Python/C++软件开发工程师,8000
12000-20000/月,广州,12-30,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",广东天展网络科技有限公司,数据挖掘/大数据/爬虫/python（互联网+双休）,12000
6000-7999/月,南京,12-30,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",爱朗教育,Python开发,6000
7000-10000/月,上海-浦东新区,12-31,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,23.html",上海吾创信息科技有限公司,运维开发工程师,7000
10000-14999/月,南京,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,23.html",瞬联软件科技（北京）有限公司 CI...,视觉算法研发工程师,10000
10000-14999/月,上海-虹口区,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,23.html",上海朋数信息科技有限公司,数据建模工程师,10000
10000-14999/月,北京-朝阳区,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,23.html",合生创展集团总部,好生活-软件中高级工程师,10000
3000-10000/月,广州-番禺区,12-31,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,23.html",广州舟翼智能科技有限公司,服务端开发工程师,3000
4500-5999/月,西安,12-31,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,26.html",电信科学技术第十研究所,JAVA高级工程师,4500
25000-29999/月,上海,12-30,29999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",钱旺信息产业控股集团,python高级研发工程师,25000
8000-15000/月,杭州,12-30,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",浙江谷瞰信息技术有限公司,Python开发工程师,8000
15000-19999/月,上海-长宁区,12-30,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",圆通速递有限公司,python开发工程师,15000
6000-12000/月,福州,12-30,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",福建朋友亿车网络科技有限公司,python工程师/网络爬虫工程师,6000
15000-19999/月,北京-朝阳区,12-20,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",云量科技（北京）有限责任公司,Python开发工程师,15000
8000-9999/月,上海-浦东新区,12-20,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",上海智和信息技术有限公司,python开发工程师,8000
6000-7999/月,重庆-渝北区,12-19,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",重庆科智科技有限公司,python,6000
7000-10000/月,昆明-五华区,12-19,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",昆明微想智森科技有限公司,Web后端开发工程师（PHP或Python程序员）,7000
10000-14999/月,西安,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",陕西云养老电子商务有限公司,高薪诚聘软件项目经理,10000
6000-7999/月,天津-和平区,12-31,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",捷信消费金融有限公司,Underwriting Senior Analytical Specialist,6000
10000-14999/月,上海-长宁区,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",上海传漾广告有限公司,运维工程师（后台）,10000
10000-14999/月,成都,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",成都派沃特科技有限公司,数据挖掘建模师,10000
4500-5999/月,上海,12-31,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",余维（上海）科技有限公司,BI分析师助理/数据分析师助理,4500
16000-20000/月,北京-海淀区,12-13,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",赛福解码（北京）基因科技有限公司,Python工程师,16000
10000-19000/月,上海,12-13,19000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",Sumscope,Python开发工程师,10000
10000-15000/月,北京-海淀区,12-13,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",北京易汇众盟网络技术有限公司,Python研发工程师,10000
20000-24999/月,深圳-南山区,12-13,24999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",深圳市核聚创新科技有限公司,Python高级工程师,20000
15000-19999/月,北京-海淀区,12-12,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",北京点石经纬科技有限公司,python工程师,15000
20000-30000/月,北京-海淀区,12-24,30000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,13.html",北京启明合心科技有限公司,Python Web后端工程师,20000
10000-14999/月,上海-普陀区,12-23,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,13.html",上海竹亭贸易有限公司,爬虫抓取工程师（java，python）,10000
8000-9999/月,广州,12-23,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,13.html",广州足迹信息技术有限公司,Python网络爬虫工程师,8000
10000-14999/月,上海-浦东新区,12-23,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,13.html",CSC科技（北京）有限公司,python 开发,10000
15000-19999/月,北京,12-31,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,1.html",北京艾斯克雷科技有限责任公司,Python工程师,15000
5000-10000/月,成都-青羊区,12-31,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,1.html",深圳市风云实业有限公司,python开发工程师,5000
6000-7999/月,苏州-工业园区,12-31,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,1.html",苏州爱洛克信息技术有限公司,Python服务端（游戏）开发工程师,6000
8000-9999/月,济南-历下区,12-31,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,1.html",济南顺购信息科技有限公司,Python高级工程师,8000
4500-5999/月,西安,12-31,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,1.html",西安蓝峰企业管理服务有限公司,算法/大数据研究员(C++/Java/Python）,4500
6000-7999/月,武汉,12-30,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,3.html",武汉领度网络科技有限公司,python开发程序员,6000
10000-14999/月,北京-东城区,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,3.html",北京京宝融投资担保有限公司,python工程师,10000
6000-10000/月,成都,12-30,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,3.html",钛马信息网络技术有限公司,python开发工程师,6000
6000-10000/月,广州,12-30,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,3.html",广州宝巨信息技术有限公司,Python开发工程师,6000
15000-20000/月,上海-闵行区,12-30,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,3.html",上海葡萄纬度科技有限公司,Python研发工程师,15000
5000-15000/月,北京-朝阳区,12-30,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,3.html",北京维卓网络科技有限公司,python开发工程师,5000
15000-25000/月,北京-朝阳区,11-26,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,17.html",北京斯图飞腾科技有限公司,Python开发工程师,15000
8000-9999/月,北京-朝阳区,11-26,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,17.html",北京汉时电子科技有限公司,Python开发工程师,8000
10000-25000/月,深圳,11-25,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,17.html",酷派集团,Python开发工程师,10000
15000-19999/月,北京-朝阳区,11-25,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,17.html",北京将至网络科技有限公司,Python工程师,15000
15000-19999/月,上海-徐汇区,12-30,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",上海大岂网络科技有限公司,Python工程师（数据分析方向）,15000
7000-20000/月,上海-杨浦区,12-30,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",上海高重信息科技有限公司,python开发,7000
4500-7000/月,南京,12-30,7000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",深圳市前海图灵互联网金融服务有限...,Python软件开发,4500
10000-14999/月,上海-徐汇区,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",赫里普（上海）信息科技有限公司,Python开发测试,10000
3000-6000/月,郑州-经开区,12-30,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,6.html",郑州孜晗软件科技有限公司,Python程序员,3000
10000-14999/月,北京-朝阳区,11-14,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,18.html",瀚信数据技术（北京）有限责任公司,C++/Python/数据库软件工程师,10000
4000-8000/月,北京-昌平区,11-14,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,18.html",北京微控工业网关技术有限公司,Python软件开发工程师,4000
10000-20000/月,上海-徐汇区,11-14,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,18.html",上海壤歌市场营销策划有限公司,Python工程师,10000
10000-14999/月,北京-昌平区,11-13,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,18.html",北京学神科技有限公司,Python开发工程师 Python开发讲师,10000
10000-14999/月,上海-浦东新区,11-12,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,18.html",上海迎智正能文化发展有限公司,Python开发工程师,10000
10000-14999/月,武汉,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",武汉火凤众创孵化运营服务股份有限...,中级python工程师,10000
10000-14999/月,异地招聘,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",北京中宇华兴科技有限公司,Python开发工程师,10000
1500-4000/月,北京-海淀区,12-30,4000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",中标软件有限公司,Java/Python工程师（兼职/实习）,1500
15000-25000/月,杭州-江干区,12-30,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",河北易骋云数据科技有限公司,Python量化交易建模工程师,15000
4500-5999/月,成都-高新区,12-30,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",宁夏大有荣逸大宗商品经营有限公司,Python 中级工程师,4500
10000-20000/月,上海-闸北区,12-30,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,8.html",智慧芽信息科技（苏州）有限公司,Python开发工程师（数据采集数据挖掘方向）,10000
4500-5999/月,成都,12-31,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,19.html",中卓信息技术有限公司,后台开发工程师,4500
8000-15000/月,泉州,12-31,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,19.html",泉州市新赤道网络科技有限公司,系统后端工程师,8000
6000-7999/月,成都-高新区,12-31,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,19.html",中软物联（北京）科技有限公司,6K起直招Java软件工程师（专业不限）,6000
,大连,12-31,,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,19.html",海通期货股份有限公司,运维管理岗,
10000-14999/月,异地招聘,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,20.html",长春丽明科技开发股份有限公司,分布式系统开发工程师,10000
10-20/月,杭州-滨江区,12-31,20,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,20.html",杭州海康威视数字技术股份有限公司,测试开发工程师(平台软件),10
25000-29999/月,北京-海淀区,12-31,29999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,20.html",北京茵沃汽车科技有限公司,高级图像算法工程师,25000
3000-4499/月,郑州-金水区,12-31,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,20.html",河南省金盾信息安全等级技术测评中...,渗透测试工程师,3000
8000-12000/月,成都,12-31,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,20.html",成都邦飞科技有限公司,急聘大数据讲师(待遇优厚）,8000
10000-20000/月,广州-海珠区,12-29,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",广东卓启投资有限责任公司,Python后端开发,10000
10000-30000/月,深圳-南山区,12-29,30000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",深圳瀚德金融控股有限公司,Python/PHP 语言开发工程师-YL,10000
6000-7999/月,广州,12-29,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",北京长宇创业科技有限公司,python开发工程师,6000
5000-10000/月,西安-高新技术...,12-29,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",北京思源科安信息技术有限公司,软件开发工程师（PYTHON、LUA、JS、golang）,5000
7000-10000/月,成都,12-29,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,10.html",四川奥诚科技有限责任公司,Python工程师,7000
10000-20000/月,北京-海淀区,12-29,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,9.html",北京启明星辰信息安全技术有限公司,Python开发工程师,10000
200000-350000/月,北京-海淀区,12-29,350000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,9.html",北京腾信卓越咨询有限公司,python工程师J,200000
6000-7999/月,杭州-滨江区,12-28,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,11.html",北京汉克时代科技有限公司,初级python开发,6000
7000-15000/月,苏州-工业园区,12-28,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,11.html",苏州金溢宝大数据科技有限公司,Python数据分析师,7000
3000-4499/月,东莞,12-28,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,11.html",东莞赢面智能科技有限公司,Python开发工程师,3000
3000-8000/月,成都,12-27,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",成都南天佳信信息工程有限公司,软件工程师Python方向,3000
4500-5999/月,上海,12-27,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",艾熹信息技术（上海）有限公司,数据中心 数据开发工程师（JavaScript、Python、R）,4500
6000-12000/月,厦门,12-27,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",网宿科技股份有限公司,Python开发工程师,6000
6000-8000/月,武汉,12-27,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,12.html",武汉华大国家数字化学习工程技术有...,Python软件工程师,6000
15000-19999/月,北京-东城区,12-31,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",中粮我买网有限公司,Python开发工程师,15000
,北京,12-31,,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",神州数码信息服务股份有限公司,Python 工程师,
,北京,12-31,,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,2.html",阿里巴巴集团,高德-Python后台开发工程师,
6000-10000/月,广州-天河区,12-30,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,5.html",广州传悦网络科技有限公司,Python程序员,6000
8000-9999/月,上海,12-30,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,5.html",上海酷服信息科技有限公司,Python 开发工程师（外派）,8000
10000-30000/月,杭州,12-30,30000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,5.html",浙江紫桓华韵影视制作有限公司,CG流程工程师/Python程序员,10000
10000-14999/月,北京,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,5.html",北京麦圃国际投资顾问有限公司,爬虫工程师（Python）,10000
8000-9999/月,北京-朝阳区,12-31,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",星河视效文化传播（北京）有限公司,Rigging TD 绑定师,8000
10000-20000/月,上海-长宁区,12-31,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海投投金融信息服务有限公司,配置管理工程师,10000
4000-8000/月,郑州-高新区,12-31,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",河南海融软件有限公司,高新急聘—软件测试工程师实训生,4000
15000-20000/月,上海,12-31,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,21.html",上海智向信息科技有限公司,高级JAVA开发工程师,15000
10000-18000/月,深圳,12-31,18000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",深圳市云舒网络技术有限公司,高级测试工程师,10000
8000-12000/月,成都-青羊区,12-31,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",成都彩昌永盛科技有限公司,web前端高级开发工程师,8000
10000-25000/月,上海,12-31,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",上海轩言网络信息科技有限公司,运维开发工程师,10000
25000-40000/月,上海-浦东新区,12-31,40000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",上海修雅广告有限公司,资深Java开发工程师,25000
5000-10000/月,南京,12-31,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",南京世纪桥软件系统工程有限公司,大数据 开发工程师,5000
6000-7999/月,北京-朝阳区,12-31,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,22.html",乐享投融（北京）网络科技有限公司,软件测试工程师,6000
6000-10000/月,郑州,12-02,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",郑州恩倍网络科技有限公司,Python开发工程师,6000
10000-14999/月,南京-江宁区,12-02,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",深圳市网新新思软件有限公司,python工程师,10000
6000-10000/月,北京,12-02,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",北京南天软件有限公司,python开发工程师（NO.集成1612）,6000
6000-7999/月,苏州-工业园区,12-02,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,16.html",苏州优千网络科技有限公司,Python开发工程师,6000
15000-19999/月,深圳-福田区,12-31,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",某大型水务集团,软件工程师,15000
15000-19999/月,北京,12-31,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",大庆油田工程有限公司北京分公司,高级运维工程师,15000
8000-15000/月,上海-奉贤区,12-31,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",上海晨冠乳业有限公司,linux运维工程师,8000
8000-9999/月,上海,12-31,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",郑州商品交易所易盛信息技术上海分...,网络运维工程师,8000
30000-50000/月,上海-浦东新区,12-31,50000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,25.html",上海江村市隐智能科技有限公司,高级/资深图像算法工程师（猎头）,30000
8000-15000/月,珠海-香洲区,12-30,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",珠海轼域网络科技有限公司,Python 开发工程师,8000
15000-30000/月,深圳-南山区,12-30,30000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",冬竞投资有限公司深圳分公司,Python开发工程师,15000
8000-16000/月,成都,12-30,16000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",北京子衿晨风科技有限公司,python开发工程师,8000
12000-18000/月,深圳-南山区,12-30,18000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,4.html",深圳华瑞智生活科技有限公司,python工程师,12000
6000-10000/月,南京-秦淮区,12-31,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,23.html",京信通信系统（中国）有限公司,自动化测试开发工程师,6000
15000-19999/月,深圳-南山区,12-31,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,23.html",深圳市商汤科技有限公司,运维开发工程师,15000
6000-7999/月,南通,12-31,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,23.html",携程旅行网南通分公司,技术开发工程师,6000
10000-15000/月,深圳-南山区,12-31,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,26.html",深圳市稳益投资管理有限公司,程序化交易员,10000
8000-20000/月,上海-杨浦区,12-31,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,26.html",上海筑邦测控科技有限公司,C# 高级软件开发工程师2,8000
7000-9000/月,天津,12-31,9000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,26.html",天津网络广播电视台,高级系统工程师,7000
5000-8000/月,广州-天河区,12-31,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,26.html",广州咨元信息科技有限公司,软件实施工程师,5000
8000-9999/月,深圳,12-31,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,26.html",深圳市芯微点科技有限公司,软件测试工程师,8000
6000-10000/月,贵阳,12-31,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,26.html",贵州凯林科技信息网络有限公司,软件开发工程师（急聘）,6000
10000-14999/月,广州-萝岗区,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",上海新炬网络技术有限公司,Python工程师,10000
10000-14999/月,上海-徐汇区,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",上海品酷网络科技有限公司,Python开发工程师,10000
8000-15000/月,武汉-洪山区,12-30,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",武汉艾赛克网络科技有限公司,Python游戏服务器开发,8000
5000-8000/月,福州,12-30,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",长威信息科技发展股份有限公司,PYTHON工程师,5000
10000-14999/月,南京,12-30,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",南京辛巴达软件科技有限公司,python软件工程师,10000
5000-8000/月,成都-高新区,12-30,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,7.html",成都乐胜科技有限公司,Python开发工程师实训生,5000
10000-20000/月,深圳-南山区,12-19,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",心灵失重（北京）科技有限公司,Python,10000
15000-19999/月,杭州,12-19,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",杭州微著网络有限公司,高级Python开发工程师,15000
15000-19999/月,北京-朝阳区,12-19,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",北京网拓时代科技有限公司,Python开发工程师,15000
10000-20000/月,北京-朝阳区,12-19,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,14.html",北京依依科技有限公司,资深后端工程师（python）,10000
6000-8000/月,上海-普陀区,12-31,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",上海晨路信息科技股份有限公司,平台运营技术支持（手游）,6000
15000-25000/月,北京-海淀区,12-31,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",北京航天理想科技股份有限公司,算法工程师,15000
10000-15000/月,深圳-南山区,12-31,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",恒大人寿保险有限公司,系统管理岗,10000
5000-10000/月,广州-天河区,12-31,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",沃泰控股集团有限公司,网络安全工程师,5000
5000-8000/月,长沙,12-31,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,24.html",湖南通远网络股份有限公司,系统运维工程师,5000
4000-10000/月,南京-建邺区,12-12,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",南京川陀大匠信息技术有限公司,Python Web 开发工程师,4000
10000-14999/月,北京,12-12,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",蓝色光标电子商务（上海）有限公司,python开发工程师,10000
6000-12000/月,上海-黄浦区,12-11,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",脚印信息科技（上海）有限公司,Python web开发工程师,6000
15000-19999/月,深圳-南山区,12-10,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",深圳塔塔咨询服务有限公司,python培训讲师（专***）,15000
10000-14999/月,北京-昌平区,12-10,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,15.html",北京企名片科技有限公司,Python研发工程师,10000
